token_id,decision_score,entry_sec,entry_price,slot0_price,peak_price,exit_sec,exit_price,exit_reason,gross_roi,net_roi,fee_drag,slip_drag,max_drawdown,holding_sec,hit_2x_actual,strategy
229509,0.739154685941723,1,4.475522492018174e-8,3.4678356533019314e-8,4.4918834436743826e-8,4,3.606290384795819e-8,deployer_sell,-0.19421913503341304,-0.21414384364195627,0.02,-0.00007529139145677141,-0.19421913503341304,3,0,deployer_sell_exit
229590,0.7581261483706536,1,8.35351702293546e-8,4.8373112543208544e-8,8.35351702293546e-8,104,4.136374156e-8,sl_50,-0.5048344134999487,-0.5162616067522556,0.02,-0.0085728067476931,-0.5048344134999487,103,0,deployer_sell_exit
229631,0.7584350851828139,1,3.6109811154395895e-8,3.164083625684749e-8,4.032940040764714e-8,12,3.764334994695608e-8,deployer_sell,0.04246875692601049,0.015762568065034732,0.02,0.006706188860975754,0.0,11,0,deployer_sell_exit
229766,0.8334135327271056,1,8.188062050634378e-8,4.7782270824797794e-8,1.0727668424640961e-7,132,3.1484904213274124e-8,sl_50,-0.6154779480349102,-0.6243036514951023,0.02,-0.011174296539807931,-0.6154779480349102,131,1,deployer_sell_exit
230006,0.7581968151302927,1,2.8588741847181227e-8,2.8238583479967635e-8,4.481082337445128e-8,16,1.1977511382874163e-8,sl_50,-0.5810409759583347,-0.5915738725923745,0.02,-0.009467103365960221,-0.5810409759583347,15,1,deployer_sell_exit
230037,0.730350108800294,1,4.935004654909796e-8,3.715469145677326e-8,6.797051241250785e-8,14,5.828290737175833e-8,deployer_sell,0.18101018027963023,0.15153939252806115,0.02,0.009470787751569083,-0.03409515523857043,13,1,deployer_sell_exit
230059,0.8282293228052525,2,4.508720479339468e-8,3.532267906803368e-8,9.317964123355914e-8,28,1.9844479273203462e-8,sl_50,-0.5598645033743432,-0.5704798724023938,0.02,-0.009384630971949397,-0.5598645033743432,26,1,deployer_sell_exit
230139,0.8513637206015893,1,8.180463359940211e-8,5.241421883617761e-8,1.0382632088863315e-7,11,8.387365684957726e-8,deployer_sell,0.025292250073598144,0.0010023219972950248,0.02,0.0042899280763031185,0.0,10,0,deployer_sell_exit
230353,0.8434513100203657,1,4.500083341616144e-8,3.542806836362383e-8,6.385403418858159e-8,11,5.979255579886709e-8,deployer_sell,0.32869885421707346,0.2950064074565248,0.02,0.013692446760548666,0.0,10,1,deployer_sell_exit
230406,0.833078531115757,1,4.4402547353181215e-8,3.62431396896552e-8,6.015865736698537e-8,21,2.1466416235279262e-8,sl_50,-0.5165498937587124,-0.5282647459551904,0.02,-0.008285147803522058,-0.5165498937587124,20,0,deployer_sell_exit
230463,0.742768980287555,1,3.687646357408632e-8,3.210942875429086e-8,6.468763192968825e-8,43,6.206539566285295e-8,deployer_sell,0.6830625729107955,0.6387518892726354,0.02,0.024310683638160153,-0.09117821571230467,42,1,deployer_sell_exit
230583,0.7936382905503095,1,4.3830241919243376e-8,3.463233554348351e-8,8.651475055620748e-8,16,4.7970679994497036e-8,deployer_sell,0.09446532562796173,0.06693152484674406,0.02,0.007533800781217671,0.0,15,1,deployer_sell_exit
230744,0.7735041960024316,1,3.275069550970261e-8,3.026014520130505e-8,3.389474959797859e-8,13,1.3915108630445121e-8,sl_50,-0.5751202100021761,-0.5856621325950495,0.02,-0.009458077407126547,-0.5751202100021761,12,0,deployer_sell_exit
230862,0.7650090451966295,1,2.885409855840647e-8,2.8424976700839144e-8,2.885409855840647e-8,5,1.1085500633785028e-8,sl_50,-0.6158084574589722,-0.6254248384781399,0.02,-0.01038361898083227,-0.6158084574589722,4,0,deployer_sell_exit
230938,0.7881491752944128,2,3.10496250079067e-8,2.9339684579683824e-8,1.0921395584489626e-7,21,1.0921395584489626e-7,tp_3x,2.5174001559466572,2.416639031218549,0.02,0.08076112472810816,-0.2819244889326892,19,1,deployer_sell_exit
230952,0.8231191593717786,1,1.4749799624877927e-7,4.45765230325e-8,1.5258552702355368e-7,1655,7.256366303608089e-8,sl_50,-0.508036279261106,-0.5190021520846273,0.02,-0.00903412717647865,-0.508036279261106,1654,1,deployer_sell_exit
231199,0.7994793032669991,1,3.592107859393085e-8,3.0721296045148586e-8,1.0884982281726961e-7,285,1.0884982281726961e-7,tp_3x,2.030249287549529,1.9464364789300233,0.02,0.06381280861950579,0.0,284,1,deployer_sell_exit
231317,0.8321861592593675,1,5.8763784777323e-7,1.011687330870834e-7,1.0036514605089996e-6,331,2.730584138767912e-7,sl_50,-0.5353287489709738,-0.5451263254788927,0.02,-0.010202423492081097,-0.5353287489709738,330,1,deployer_sell_exit
231322,0.7689528334578393,89,3.005539942453387e-8,3.005539942453387e-8,3.0323259886828196e-8,1340,2.8366375731251174e-8,timeout,-0.056197013702102616,-0.08074694568229193,0.02,0.004549931980189315,-0.056197013702102616,1251,0,deployer_sell_exit
231325,0.7609689479227946,1,4.473468056737597e-8,3.763653308480919e-8,4.473468056737597e-8,35,2.8094958662286364e-8,timeout,-0.3719646970548526,-0.3873276796182172,0.02,-0.004637017436635398,-0.3719646970548526,34,0,deployer_sell_exit
231480,0.7347202594491213,1,4.4654755095993407e-8,3.533398161152268e-8,1.4195847355257656e-7,219,1.4195847355257656e-7,tp_3x,2.179022553083347,2.0932813364302874,0.02,0.06574121665305956,-0.1950629728616884,218,1,deployer_sell_exit
231507,0.8343577408466831,1,3.537017758697001e-8,3.14469987534893e-8,5.6876333493881594e-8,7,5.6876333493881594e-8,deployer_sell,0.6080307585120586,0.5656125937725326,0.02,0.022418164739525976,0.0,6,1,deployer_sell_exit
231588,0.7421915492006108,1,2.832839500501489e-8,2.814308561323448e-8,8.182922029007246e-8,811,2.7970224940352036e-8,timeout,-0.012643500085318893,-0.038575797290253955,0.02,0.0059322972049350615,-0.012643500085318893,810,1,deployer_sell_exit
231891,0.738314871200154,1,4.596691522577074e-8,3.320561942912841e-8,4.596691522577074e-8,2,4.33671260097299e-8,deployer_sell,-0.05655783520107316,-0.07999994572919472,0.02,0.003442110528121562,-0.05655783520107316,1,0,deployer_sell_exit
232037,0.7277030824543804,2,2.9542611904479275e-8,2.887945423485788e-8,3.646347611973189e-8,47,1.3134089222419603e-8,sl_50,-0.5554188212983227,-0.5665851404306619,0.02,-0.00883368086766077,-0.5554188212983227,45,0,deployer_sell_exit
232112,0.7990516300679849,1,5.46339624318494e-8,3.87176939421802e-8,6.050199365720988e-8,8,6.050199365720988e-8,deployer_sell,0.1074062902298234,0.08013567711345704,0.02,0.00727061311636636,0.0,7,0,deployer_sell_exit
232291,0.7781993904793021,3,4.624527836466562e-8,3.57767735868567e-8,5.179835294181993e-8,25,4.9295060398130835e-8,deployer_sell,0.0659479657450921,0.03931549549144639,0.02,0.0066324702536457066,0.0,22,0,deployer_sell_exit
232424,0.7750291668883909,2,3.5096603955614414e-8,3.196299757919781e-8,4.110555760062492e-8,4,4.110555760062492e-8,deployer_sell,0.17121182586810524,0.14090757376684582,0.02,0.01030425210125942,0.0,2,0,deployer_sell_exit
232485,0.7965569974435106,2,3.0518197953872564e-8,2.9339684600419263e-8,3.0518197953872564e-8,5,1.2633371432774182e-8,sl_50,-0.5860380926859055,-0.5963711103480848,0.02,-0.00966698233782069,-0.5860380926859055,3,0,deployer_sell_exit
232578,0.7644849612878217,1,4.6496569901360814e-8,3.239791515470654e-8,5.006379736003272e-8,179,2.903424905083248e-8,timeout,-0.3755614852358661,-0.39077871197453545,0.02,-0.004782773261330624,-0.3755614852358661,178,0,deployer_sell_exit
232600,0.767214173450746,1,4.3103281411002415e-8,3.164083630568528e-8,5.4297351300517306e-8,11,1.6177269979032986e-8,sl_50,-0.6246858835461278,-0.6337244977711748,0.02,-0.010961385774952963,-0.6246858835461278,10,0,deployer_sell_exit
232676,0.7384263103143904,12,5.077692036136609e-8,3.7667245960205116e-8,5.84283599824897e-8,32,5.3619767729106176e-8,deployer_sell,0.05598699857156131,0.02985952015601326,0.02,0.0061274784155480495,0.0,20,1,deployer_sell_exit
232695,0.8039513256836812,1,7.285154100698621e-8,4.799234653517219e-8,7.285154100698621e-8,3,6.656529238561853e-8,deployer_sell,-0.0862884783832486,-0.10803785662874515,0.02,0.001749378245496553,-0.09891602386549236,2,1,deployer_sell_exit
232747,0.8126292132981614,1,4.1300604104404804e-8,3.440221830848093e-8,4.1300604104404804e-8,10,1.79122973411641e-8,sl_50,-0.5662945438792332,-0.5768309293901623,0.02,-0.009463614489070831,-0.5662945438792332,9,0,deployer_sell_exit
232760,0.7620307265913858,1,2.8955718390811513e-8,2.8424976700839144e-8,3.2376307193402934e-8,7,1.1251447542542231e-8,sl_50,-0.611425715961078,-0.6211526232697967,0.02,-0.010273092691281276,-0.611425715961078,6,0,deployer_sell_exit
233050,0.7496707943953705,1,4.5803421459020067e-8,3.5757205989339495e-8,4.5803421459020067e-8,2,4.360143861942558e-8,deployer_sell,-0.04807463655448929,-0.07174626317474883,0.02,0.003671626620259539,-0.04807463655448929,1,0,deployer_sell_exit
233052,0.8121646701842703,1,6.320087232497826e-8,4.25939709942068e-8,1.9002469494242824e-7,184,1.9002469494242824e-7,tp_3x,2.0066783566739894,1.929267550297757,0.02,0.05741080637623243,-0.0945353392619126,183,1,deployer_sell_exit
233202,0.8408117463741561,1,6.362219228843726e-8,4.188811981430444e-8,6.557644637795365e-8,11,6.557644637795365e-8,deployer_sell,0.030716547469106237,0.005771276320007956,0.02,0.00494527114909828,0.0,10,0,deployer_sell_exit
233207,0.7762949462511463,2,2.9799242681203714e-8,3.1640836236719675e-8,9.835293646645294e-8,18,9.835293646645294e-8,tp_3x,2.3005179869383197,2.2059722840610565,0.02,0.07454570287726316,-0.16000529285591703,16,1,deployer_sell_exit
233245,0.7695824472914116,1,5.14842878644995e-8,3.310436875837355e-8,5.14842878644995e-8,2,5.129195303439126e-8,deployer_sell,-0.0037357966495418227,-0.02828318145571357,0.02,0.0045473848061717455,-0.055499240188621846,1,0,deployer_sell_exit
233498,0.7508862949501786,1,4.6886050193446976e-8,3.6160298229264346e-8,4.700513753449161e-8,95,2.7968016459341386e-8,timeout,-0.40348960204691475,-0.41798880114612236,0.02,-0.005500800900792396,-0.40348960204691475,94,0,deployer_sell_exit
233566,0.8558175378890612,1,4.914602948358306e-8,3.679541611675019e-8,1.418252992350674e-7,499,2.7973482758262548e-8,timeout,-0.4308088964214918,-0.44456133126816444,0.02,-0.006247565153327344,-0.4308088964214918,498,1,deployer_sell_exit
233654,0.8306179058080299,1,3.2665240772979655e-8,3.0720375625466364e-8,1.0296811500717091e-7,43,1.0296811500717091e-7,tp_3x,2.1522227471944753,2.0635345143243753,0.02,0.06868823287009997,-0.3365804138892302,42,1,deployer_sell_exit
233858,0.7563335894726456,1,4.4203687477427586e-8,3.3500166850357435e-8,6.290608203740337e-8,694,2.796540148866328e-8,timeout,-0.3673513888870994,-0.38284910781903186,0.02,-0.004502281068067531,-0.3673513888870994,693,0,deployer_sell_exit
233896,0.9323488384371409,1,1.0662474678011828e-7,6.857706058416159e-8,1.3337642422374613e-7,1759,6.127982099376049e-8,timeout,-0.4252758121889674,-0.43838134651725874,0.02,-0.006894465671708632,-0.4482484872077436,1758,0,deployer_sell_exit
233965,0.7680356061326582,1,6.391319644736783e-8,4.1934290689568824e-8,6.505410276489056e-8,3,2.8337012561558215e-8,sl_50,-0.5566328374001199,-0.5670300992865762,0.02,-0.009602738113543712,-0.5566328374001199,2,0,deployer_sell_exit
233982,0.8764194617351709,1,5.016884049901701e-8,3.6933485222151877e-8,1.5064790688371253e-7,75,1.5064790688371253e-7,tp_3x,2.0028181912369347,1.9233804792858817,0.02,0.05943771195105298,-0.003463456575356405,74,1,deployer_sell_exit
234079,0.7357773218025913,1,2.812338540287596e-8,2.8052190190124443e-8,2.812338540287596e-8,4,1.2872659885270416e-8,sl_50,-0.5422791495097163,-0.5538489525491944,0.02,-0.008430196960521923,-0.5422791495097163,3,0,deployer_sell_exit
234085,0.7518103182785075,1,2.8053376687583356e-8,2.8005671110562434e-8,4.64839622846717e-8,10,1.0174515389470346e-8,sl_50,-0.6373158389173996,-0.6463997207007588,0.02,-0.01091611821664083,-0.6373158389173996,9,0,deployer_sell_exit
234096,0.8213914255453648,1,3.9252249968509644e-8,3.289841565703652e-8,1.0870089331094484e-7,548,2.8060968966784575e-8,timeout,-0.28511183462612566,-0.3029210606440295,0.02,-0.002190773982096144,-0.28511183462612566,547,1,deployer_sell_exit
234520,0.7897694768215049,2,3.554996837889222e-8,3.2561296996272315e-8,1.1884997413227163e-7,25,1.1884997413227163e-7,tp_3x,2.3431808677174173,2.2497516024264588,0.02,0.07342926529095851,-0.41999511307822157,23,1,deployer_sell_exit
234533,0.7435098876710338,1,2.814340968817863e-8,2.805103954427147e-8,2.814340968817863e-8,8,1.2145195795630723e-8,sl_50,-0.5684532922557639,-0.5793336607962065,0.02,-0.009119631459557392,-0.5684532922557639,7,0,deployer_sell_exit
234571,0.7526666673410033,1,2.8047866565537185e-8,2.8005671041566015e-8,2.8047866565537185e-8,7,1.100266528884472e-8,sl_50,-0.6077182817760602,-0.6175738647114379,0.02,-0.010144417064622307,-0.6077182817760602,6,0,deployer_sell_exit
234677,0.7545876127232007,1,2.8058981390018134e-8,2.8005671041566015e-8,3.19804250379285e-8,6,9.303327186406073e-9,sl_50,-0.6684367455435964,-0.6767130101711775,0.02,-0.01172373537241898,-0.6684367455435964,5,0,deployer_sell_exit
234730,0.7715083969557855,2,2.9191147518190786e-8,2.851126993721001e-8,9.662478681911442e-8,9,9.662478681911442e-8,tp_3x,2.310071546824311,2.2149278743967633,0.02,0.07514367242754762,0.0,7,1,deployer_sell_exit
235035,0.7877357115727174,1,4.410947950240445e-8,3.336439888164058e-8,7.003630052412077e-8,1668,2.7998768474699274e-8,timeout,-0.3652437346676686,-0.38079832688836784,0.02,-0.00444540777930073,-0.3652437346676686,1667,1,deployer_sell_exit
235056,0.7887672242876962,1,6.352356724452664e-8,4.209726975173543e-8,1.3801163357282477e-7,11,1.362367372234491e-7,deployer_sell,1.1446644628602405,1.0907052753305535,0.02,0.03395918752968698,0.0,10,1,deployer_sell_exit
235144,0.7272040412266122,2,2.884476572715543e-8,2.8424976700839144e-8,2.884476572715543e-8,6,1.0642752093022531e-8,sl_50,-0.631033505569328,-0.6402546817881338,0.02,-0.010778823781194196,-0.631033505569328,4,0,deployer_sell_exit
235489,0.7458061571909559,1,4.769928030292782e-8,3.651425932299183e-8,5.722590586636525e-8,973,2.800054268229513e-8,timeout,-0.41297766959019644,-0.42721531266151125,0.02,-0.005762356928685191,-0.41297766959019644,972,0,deployer_sell_exit
235585,0.7440243606206312,1,2.8898731814301437e-8,2.8424976700839144e-8,4.1453109677833403e-8,18,1.0874151024450877e-8,sl_50,-0.6237152863895064,-0.633124679621664,0.02,-0.010590606767842386,-0.6237152863895064,17,0,deployer_sell_exit
235644,0.776092696467542,2,4.1261166777731856e-8,3.394198817575227e-8,5.644616833863336e-8,1721,3.831516352939919e-8,timeout,-0.07139893217761806,-0.09470706714316393,0.02,0.003308134965545873,-0.07139893217761806,1719,0,deployer_sell_exit
235678,0.7317985056640208,1,3.404606550371596e-8,3.072037554613236e-8,3.7229178285606254e-8,13,1.6114865795622454e-8,sl_50,-0.5266746522042731,-0.5384238141188472,0.02,-0.00825083808542591,-0.5266746522042731,12,0,deployer_sell_exit
235874,0.8321707423664785,1,4.2275779881957915e-8,3.440221830848093e-8,5.134142329924501e-8,13,2.0597310742382184e-8,sl_50,-0.5127869716444303,-0.5246486332379071,0.02,-0.00813833840652321,-0.5127869716444303,12,0,deployer_sell_exit
235893,0.7496136256784743,1,2.814340968817863e-8,2.805103954427147e-8,3.536188864960727e-8,14,9.332719731208621e-9,sl_50,-0.6683870279183428,-0.6766620727863234,0.02,-0.011724955132019415,-0.6683870279183428,13,0,deployer_sell_exit
235952,0.8473783199437501,1,3.07809820093401e-8,2.8879454165890707e-8,3.07809820093401e-8,27,2.8879454165890707e-8,deployer_sell,-0.06177606168875305,-0.08610509056495852,0.02,0.004329028876205471,-0.06177606168875305,26,1,deployer_sell_exit
235955,0.7409222912620617,1,4.615037505931176e-8,3.4540287426602465e-8,4.789004605367402e-8,5,4.789004605367402e-8,deployer_sell,0.037695706527335116,0.011799329164772776,0.02,0.005896377362562339,-0.029827960881360305,4,0,deployer_sell_exit
236255,0.7297940935203462,2,2.988245922944914e-8,2.8971930626262952e-8,2.988245922944914e-8,207,2.8704683149114945e-8,deployer_sell,-0.03941362627790346,-0.0644425019167863,0.02,0.005028875638882841,-0.03941362627790346,205,0,deployer_sell_exit
236280,0.734615380274971,1,4.284599936865376e-8,3.4536550691108014e-8,5.1568616560435995e-8,4,4.8997117921040624e-8,deployer_sell,0.1435634281619076,0.11465757544337193,0.02,0.008905852718535657,0.0,3,1,deployer_sell_exit
236777,0.789755642920924,1,2.8062408558732904e-8,2.8005671110562434e-8,9.090909090909091e-8,43,9.090909090909091e-8,tp_3x,2.2395327264523197,2.146051467427292,0.02,0.07348125902502779,-0.21838967523307573,42,1,deployer_sell_exit
236782,0.7302880005936552,2,3.107799394417745e-8,2.9356943219013403e-8,3.6046366154996986e-8,11,2.0371150616358353e-8,timeout,-0.34451526527261767,-0.36117780362808577,0.02,-0.0033374616445318965,-0.43726200082264166,9,0,deployer_sell_exit
236896,0.8165332812363185,1,6.579366956607278e-8,4.2502272390383456e-8,1.1141703504959978e-7,33,2.9756947997064362e-8,sl_50,-0.5477232354826906,-0.5583127031782678,0.02,-0.009410532304422885,-0.5477232354826906,32,1,deployer_sell_exit
236910,0.7836715624544144,1,3.8989641702029445e-8,3.0289273704566835e-8,3.8989641702029445e-8,61,2.81405445912574e-8,timeout,-0.2782558812333825,-0.2962559145568662,0.02,-0.0019999666765163453,-0.2782558812333825,60,0,deployer_sell_exit
237031,0.8285323421920007,1,3.0022470708204605e-8,2.8981727542405525e-8,5.2406605969478505e-8,33,2.856819270505701e-8,timeout,-0.048439650996150885,-0.07320621993154294,0.02,0.004766568935392058,-0.35720185307888463,32,0,deployer_sell_exit
237094,0.735270544773601,1,2.8055834753142647e-8,2.8005671110562434e-8,7.799714866028288e-8,40,5.1355680323688874e-8,deployer_sell,0.8304812804736212,0.7802553531643638,0.02,0.030225927309257456,-0.42183409989030096,39,1,deployer_sell_exit
237117,0.7819540773225339,1,6.68067753317528e-8,4.321836779387946e-8,1.088252848574623e-7,41,3.132463856552462e-8,sl_50,-0.5311158425179036,-0.5420935741318627,0.02,-0.009022268386040904,-0.5311158425179036,40,1,deployer_sell_exit
237201,0.7858097930177851,1,4.1926970835663005e-8,2.9799914855545398e-8,4.657353299249905e-8,770,2.7988012544270367e-8,timeout,-0.33245803389965356,-0.3489301185149732,0.02,-0.003527915384680374,-0.3327452838882947,769,0,deployer_sell_exit
237250,0.731794011881632,1,3.587929826672214e-8,3.072037554613236e-8,8.758133990950909e-8,19,1.2665766613521524e-8,sl_50,-0.6469895670933744,-0.6556137632930183,0.02,-0.01137580380035606,-0.6469895670933744,18,1,deployer_sell_exit
237376,0.79194931231473,1,4.14687887309735e-8,3.3084808946878173e-8,4.7915570630936094e-8,605,2.7981498088917132e-8,timeout,-0.3252395609998264,-0.3419152506385413,0.02,-0.003324310361285148,-0.3252395609998264,604,0,deployer_sell_exit
237635,0.7503623598250956,1,2.8241307011520174e-8,2.8115471861138983e-8,2.8241307011520174e-8,6,1.2749774108467104e-8,sl_50,-0.5485416413884023,-0.5599414282762329,0.02,-0.00860021311216939,-0.5485416413884023,5,0,deployer_sell_exit
237892,0.8308107748685193,1,5.780058611025318e-8,3.5566635621971565e-8,1.1972771074257598e-7,340,6.518902510216201e-8,deployer_sell,0.1278263680201368,0.10017598201679828,0.02,0.0076503860033385225,-0.3203924393412716,339,1,deployer_sell_exit
237958,0.7302742295270787,2,3.102038732525675e-8,3.043527453888785e-8,3.392576802394766e-8,611,2.798358824479652e-8,timeout,-0.09789687822458859,-0.12121683420192833,0.02,0.00331995597733974,-0.09789687822458859,609,0,deployer_sell_exit
238088,0.7828845793194442,1,5.0190165399172017e-8,3.733705936867201e-8,5.500532825294444e-8,6,3.9866248683304087e-8,deployer_sell,-0.20569600904399976,-0.225112185155409,0.02,-0.0005838238885907503,-0.20569600904399976,5,0,deployer_sell_exit
238167,0.8567164560929277,1,5.549703499885701e-8,3.653308480894715e-8,7.771806657378861e-8,1656,2.8406779580931164e-8,timeout,-0.4881387882881272,-0.5003325209458073,0.02,-0.007806267342319911,-0.49394982421685585,1655,1,deployer_sell_exit
238168,0.7381695910409549,1,2.805926185294232e-8,2.8005671041566015e-8,3.214868707957998e-8,10,1.2885120087882766e-8,sl_50,-0.5407890572669637,-0.5524009431135294,0.02,-0.008388114153434306,-0.5407890572669637,9,0,deployer_sell_exit
238247,0.9070013630290292,1,9.64925518989653e-8,5.166775850740715e-8,9.64925518989653e-8,7,5.278043454960622e-8,deployer_sell,-0.4530102737372812,-0.4655468887961462,0.02,-0.007463384941135003,-0.4530102737372812,6,0,deployer_sell_exit
238408,0.7702085774693558,1,3.7256019496997325e-8,3.2561296996272315e-8,3.7256019496997325e-8,5,1.749922210758821e-8,sl_50,-0.5302981278233825,-0.5418525458179438,0.02,-0.00844558200543864,-0.5302981278233825,4,0,deployer_sell_exit
238509,0.7827902001490961,1,4.606507924504789e-8,3.546399147723833e-8,5.080411448574246e-8,3,3.834568037667849e-8,deployer_sell,-0.1675759381049855,-0.18813277089406888,0.02,0.0005568327890833787,-0.1675759381049855,2,0,deployer_sell_exit
238518,0.7719808580087344,2,2.804976538124021e-8,2.8005671110562434e-8,3.6081562235527144e-8,15,1.377298422534842e-8,sl_50,-0.508980412557752,-0.5214332618375831,0.02,-0.007547150720168854,-0.508980412557752,13,0,deployer_sell_exit
238632,0.824115096651211,1,1.4322769730723016e-7,6.062047483669993e-8,4.445995300464685e-7,4,4.445995300464685e-7,tp_3x,2.104144927309566,2.0301704812343586,0.02,0.0539744460752072,0.0,3,1,deployer_sell_exit
238724,0.778245282267432,1,2.9161941599614234e-8,2.8424976769805437e-8,9.331135391728833e-8,7,9.331135391728833e-8,tp_3x,2.1997647892732455,2.1080819566759157,0.02,0.07168283259732978,0.0,6,1,deployer_sell_exit
238874,0.919296861680095,1,5.6623339723413825e-8,3.85587659176823e-8,5.933667926066274e-8,69,2.8119510370792394e-8,sl_50,-0.5033936445969658,-0.5151925499926584,0.02,-0.008201094604307384,-0.5033936445969658,68,0,deployer_sell_exit
