token_id,arm,oof_score,hit_2x_actual,slot0_price,entry_price,entry_sec,entry_drift,peak_mult,exit_price,exit_sec,hold_sec,exit_reason,gross_roi,net_roi,cost_drag
337306,model,0.7864097243004085,1,3.551398014534272e-8,4.51389323783798e-8,1,0.2710186859835617,1.7480167683010428,3.662954517623193e-8,195,194,trail,-0.18851547331286933,-0.2085711012797049,0.020055627966835576
69590,model,0.8733821809531185,1,3.075532975023315e-8,3.383135526580473e-8,1,0.10001601480303624,3.4704002299998304,8.074060490723562e-8,1500,1499,trail,1.3865613503472245,1.321346598087806,0.06521475225941842
187790,model,0.8954906516543355,1,5.4702464064766195e-8,1.0702673932914483e-7,1,0.9565250150784459,1.482237404267644,3.794069791028982e-8,346,345,sl_hard,-0.6455026272116089,-0.6534895493057207,0.007986922094111781
315033,model,0.7857632514887114,0,3.3999516836010955e-8,3.971775293684678e-8,1,0.16818580476941647,1.0693691988914698,2.800494305420562e-8,112,111,timeout,-0.2949011214522915,-0.31243481097655956,0.017533689524268037
330693,model,0.7336582156259709,0,3.304914110801451e-8,3.903334770376397e-8,1,0.18106995810242932,1.0,2.8145386770736963e-8,129,128,timeout,-0.27893997244763835,-0.2969201335141548,0.017980161066516454
69711,model,0.8144656083349283,0,2.8907068013505226e-8,2.988730064362706e-8,1,0.03390979083952317,1.0,2.7968806951633087e-8,97,96,timeout,-0.06419093229160722,-0.08853697042546338,0.024346038133856163
338213,model,0.7847862961422694,1,3.554134152549061e-8,4.560497350131818e-8,1,0.28315284521856987,2.022599162455344,3.609380006228074e-8,278,277,trail,-0.2085556181446423,-0.22807431879680062,0.019518700652158327
388997,model,0.8332931110632339,1,4.8890034479054e-8,8.549082128952507e-8,1,0.7486349150797178,1.3496481595485108,2.818441122411438e-8,230,229,sl_hard,-0.6703223714664708,-0.6778400175255552,0.0075176460590844485
126734,model,0.8238824341612582,1,3.1086018902987894e-8,3.1086018902987894e-8,90,0.0,2.168867744181934,4.491197578205067e-8,391,301,trail,0.44476447505903915,0.40632216099703045,0.03844231406200871
49831,model,0.8383246411240688,1,5.190820583383096e-8,9.729084440564498e-8,1,0.8742864031381348,1.2549599560423153,3.1737418734499845e-8,22,21,sl_hard,-0.6737882281895542,-0.6811660201883663,0.0073777919988120555
233585,model,0.7704232344893294,0,4.0735778197347325e-8,6.210718800620503e-8,1,0.5246348726989434,1.1842104604914003,2.7965898309519498e-8,228,227,timeout,-0.5497155931979166,-0.5603030824350356,0.010587489237118941
455174,model,0.7881130554171374,1,4.712554163500676e-8,8.152977536853749e-8,1,0.7300549243549463,3.210375087461982,1.0959049319094384e-7,1141,1140,trail,0.3441775436711805,0.311953645350435,0.03222389832074546
441651,model,0.8243436847081107,1,3.714791517085448e-8,4.9684830937989466e-8,4,0.33748638946422505,2.563864962075808,7.796102254288007e-8,717,713,trail,0.5691111566864642,0.5293575159103028,0.03975364077616139
20764,model,0.8394046449982143,1,3.550631236816559e-8,4.5934090290490414e-8,1,0.2936880015643135,2.0287446398224422,5.332049461354038e-8,466,465,trail,0.1608044107619815,0.13165181069207743,0.029152600069904056
161242,model,0.8058218839239523,0,3.213281025822449e-8,3.582562145503915e-8,2,0.11492338102825816,1.526309411669947,4.6654370081815694e-8,1693,1691,timeout,0.3022626876233405,0.2684300347751942,0.033832652848146294
306299,model,0.7578707836106222,1,3.265212084024775e-8,4.987368248906369e-8,1,0.5274255149634339,4.794735261872876,1.612187001984524e-7,428,427,trail,2.2325405334527773,2.1464610523874605,0.08607948106531671
327044,model,0.7462439905296501,1,3.999127446898921e-8,5.6547874307040084e-8,1,0.41400530635475263,1.5782916161086247,5.9079838334226275e-8,57,56,trail,0.044775582782091705,0.019202227765454438,0.025573355016637267
400588,model,0.8120068453469484,1,2.8005671110562434e-8,2.8054852891250583e-8,1,0.0017561364801430557,2.6087219935570483,4.278459108252397e-8,470,469,trail,0.5250335208803438,0.48376096590102335,0.041272554979320475
255081,model,0.8450407324072302,1,4.208116162818925e-8,6.626608995350403e-8,1,0.5747210245525596,1.5654842580525423,6.830913710106919e-8,19,18,trail,0.030830959680866465,0.00597177900313639,0.024859180677730075
105436,model,0.8594709127148957,0,5.106108775177667e-8,9.32688963853808e-8,2,0.826613973419231,1.0,3.638131534471051e-8,104,102,sl_hard,-0.609930890632764,-0.6188121363641279,0.008881245731363951
